player_id,player_url,fifa_version,fifa_update,update_as_of,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_id,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined_date,club_contract_valid_until_year,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk
254247,/player/254247/mostafa-mohamed/230002,23.0,2.0,2022-09-26,M. Mohamed,Mostafa Mohamed Ahmed Abdallah,ST,74,81,8500000.0,47000.0,24,1997-11-28,185,78,71.0,Nantes,16.0,Ligue 1,1.0,ST,31.0,Galatasaray,,2023.0,111,Egypt,,,,Right,5,3,1,Medium/Medium,Stocky (185+),No,,,Power Header,70.0,74.0,57.0,69.0,38.0,79.0,52,75,81,64,65,69,65,47,50,72,67,72,65,67,62,80,91,75,86,72,63,38,77,57,64,64.0,33,31,27,13,7,8,14,7,,74+2,74+2,74+2,68,71,71,71,68,67+2,67+2,67+2,67+2,62+2,62+2,62+2,67+2,53+2,53+2,53+2,53+2,53+2,52+2,52+2,52+2,52+2,52+2,16+2
255687,/player/255687/david-zima/230002,23.0,2.0,2022-09-26,D. Zima,David Zima,CB,74,81,8000000.0,23000.0,21,2000-11-08,190,80,54.0,Torino,31.0,Serie A,1.0,SUB,6.0,,2021-09-01,2025.0,12,Czech Republic,1330.0,RCB,2.0,Right,3,2,1,High/High,Normal (185+),No,16000000.0,,,74.0,38.0,54.0,63.0,76.0,76.0,36,30,67,64,33,60,51,32,61,63,74,74,65,73,58,61,64,75,80,35,70,78,27,55,44,73.0,80,75,75,5,12,13,10,10,,54+2,54+2,54+2,54,55,55,55,54,56+2,56+2,56+2,57+2,61+2,61+2,61+2,57+2,68+2,71+2,71+2,71+2,68+2,70+2,74+2,74+2,74+2,70+2,16+2
230708,/player/230708/joe-worrall/230002,23.0,2.0,2022-09-26,J. Worrall,Joe Worrall,CB,74,80,6000000.0,42000.0,25,1997-01-10,190,90,14.0,Nottingham Forest,13.0,Premier League,1.0,RCB,4.0,,2015-07-01,2024.0,14,England,,,,Right,2,2,1,Medium/High,Lean (185+),No,12600000.0,,"Leadership, Long Passer (AI), Team Player",57.0,25.0,51.0,45.0,75.0,76.0,39,20,75,68,30,35,27,29,68,54,52,61,43,70,46,34,76,71,81,22,70,73,27,30,35,63.0,76,75,76,11,11,5,9,14,,45+2,45+2,45+2,43,43,43,43,43,45+2,45+2,45+2,48+2,54+2,54+2,54+2,48+2,64+2,69+2,69+2,69+2,64+2,67+2,74+2,74+2,74+2,67+2,17+2
232658,/player/232658/danilho-doekhi/230002,23.0,2.0,2022-09-26,D. Doekhi,Danilho Raimundo Doekhi,CB,74,80,6000000.0,20000.0,24,1998-06-30,190,86,1831.0,FC Union Berlin,19.0,Bundesliga,1.0,SUB,5.0,,2022-07-01,2022.0,34,Netherlands,,,,Right,3,2,1,Medium/High,Normal (185+),No,12000000.0,#Strength,Solid Player,56.0,42.0,59.0,64.0,74.0,81.0,46,39,75,70,39,60,39,29,67,69,52,59,62,73,54,61,81,77,87,31,72,72,40,57,33,68.0,74,74,72,9,9,10,13,14,,57+2,57+2,57+2,56,57,57,57,56,59+2,59+2,59+2,59+2,64+2,64+2,64+2,59+2,67+2,72+2,72+2,72+2,67+2,68+2,74+2,74+2,74+2,68+2,18+2
234147,/player/234147/dany-mota-carvalho/230002,23.0,2.0,2022-09-26,Dany Mota,Dany Mota Carvalho,ST,74,80,6500000.0,37000.0,24,1998-05-02,180,74,111811.0,Monza,31.0,Serie A,1.0,SUB,47.0,,2020-07-01,2024.0,38,Portugal,,,,Right,3,3,1,High/Medium,Normal (170-185),No,12400000.0,,,75.0,73.0,65.0,76.0,30.0,63.0,54,76,72,74,72,77,58,51,59,79,73,77,68,70,69,72,47,75,66,68,42,22,74,70,60,70.0,26,27,29,13,10,14,6,7,,74+2,74+2,74+2,73,74,74,74,73,73+2,73+2,73+2,72+2,67+2,67+2,67+2,72+2,54+2,51+2,51+2,51+2,54+2,51+2,44+2,44+2,44+2,51+2,16+2
235167,/player/235167/vitaly-janelt/230002,23.0,2.0,2022-09-26,V. Janelt,Vitaly Janelt,"CM, CDM",74,80,6500000.0,34000.0,24,1998-05-10,184,79,1925.0,Brentford,13.0,Premier League,1.0,CDM,27.0,,2020-10-03,2026.0,21,Germany,,,,Left,3,3,1,High/High,Lean (170-185),Yes,13700000.0,,,68.0,69.0,71.0,72.0,73.0,78.0,68,67,55,75,72,72,48,54,76,74,69,67,68,75,70,76,72,81,78,69,76,75,71,73,52,75.0,74,76,72,6,8,6,6,14,,70+2,70+2,70+2,71,72,72,72,71,72+2,72+2,72+2,72+2,74+2,74+2,74+2,72+2,74+2,75+2,75+2,75+2,74+2,73+2,73+2,73+2,73+2,73+2,16+2
236838,/player/236838/youssef-maleh/230002,23.0,2.0,2022-09-26,Y. Maleh,Youssef Maleh,CM,74,80,6500000.0,35000.0,23,1998-08-22,177,74,110374.0,Fiorentina,31.0,Serie A,1.0,SUB,14.0,,2021-01-21,2025.0,129,Morocco,,,,Left,3,3,1,Medium/High,Lean (170-185),No,12400000.0,,"Finesse Shot, Playmaker (AI), Technical Dribbler (AI)",69.0,67.0,74.0,76.0,66.0,67.0,74,69,51,78,72,75,78,63,74,79,70,68,75,69,75,68,53,78,64,60,65,68,75,70,67,72.0,67,69,66,6,15,6,5,6,,69+2,69+2,69+2,73,72,72,72,73,73+2,73+2,73+2,74+2,74+2,74+2,74+2,74+2,72+2,71+2,71+2,71+2,72+2,70+2,66+2,66+2,66+2,70+2,15+2
237161,/player/237161/sean-longstaff/230002,23.0,2.0,2022-09-26,S. Longstaff,Sean Longstaff,CM,74,80,6500000.0,54000.0,24,1997-10-30,180,65,13.0,Newcastle United,13.0,Premier League,1.0,SUB,36.0,,2015-06-30,2025.0,14,England,,,,Right,3,2,1,Medium/Medium,Lean (170-185),Yes,13700000.0,,"Long Passer (AI), Long Shot Taker (AI)",61.0,65.0,72.0,72.0,68.0,67.0,60,61,49,77,56,73,68,69,74,75,61,61,57,75,68,73,61,78,67,69,56,74,68,75,54,74.0,69,72,62,6,8,13,14,12,,67+2,67+2,67+2,69,70,70,70,69,72+2,72+2,72+2,70+2,74+2,74+2,74+2,70+2,70+2,72+2,72+2,72+2,70+2,69+2,67+2,67+2,67+2,69+2,17+2
244393,/player/244393/gonzalo-villar-del-fraile/230002,23.0,2.0,2022-09-26,Gonzalo Villar,Gonzalo Villar del Fraile,"CM, CDM",74,80,6500000.0,40000.0,24,1998-03-23,181,74,1837.0,Sampdoria,31.0,Serie B,1.0,SUB,4.0,Roma,,2023.0,45,Spain,,,,Right,3,4,1,Medium/Medium,Lean (170-185),No,,,"Playmaker (AI), Technical Dribbler (AI)",54.0,57.0,74.0,77.0,69.0,67.0,64,54,49,80,49,73,64,66,73,83,45,62,74,74,81,63,53,65,66,60,74,70,60,77,53,74.0,72,72,66,12,11,13,8,6,,63+2,63+2,63+2,68,68,68,68,68,72+2,72+2,72+2,69+2,74+2,74+2,74+2,69+2,70+2,74+2,74+2,74+2,70+2,68+2,69+2,69+2,69+2,68+2,17+2
248878,/player/248878/luca-kilian/230002,23.0,2.0,2022-09-26,L. Kilian,Luca Jannis Kilian,CB,74,80,6000000.0,19000.0,22,1999-09-01,192,91,31.0,FC Köln,19.0,Bundesliga,1.0,RCB,15.0,,2022-05-17,2025.0,21,Germany,,,,Right,3,2,1,Low/Medium,Normal (185+),No,12000000.0,,,70.0,37.0,56.0,54.0,75.0,75.0,48,36,74,67,29,48,31,35,61,59,68,72,50,72,47,45,65,63,84,33,72,72,33,52,36,69.0,75,77,73,10,8,11,9,11,,53+2,53+2,53+2,53,53,53,53,53,54+2,54+2,54+2,56+2,59+2,59+2,59+2,56+2,66+2,69+2,69+2,69+2,66+2,69+2,74+2,74+2,74+2,69+2,16+2
261084,/player/261084/bamba-dieng/230002,23.0,2.0,2022-09-26,B. Dieng,Cheikh Ahmadou Bamba Mbacke Dieng,ST,74,80,7000000.0,26000.0,21,2000-09-01,178,72,219.0,Olympique de Marseille,16.0,Ligue 1,1.0,SUB,12.0,,2021-07-01,2024.0,136,Senegal,,,,Right,3,3,1,High/Medium,Normal (170-185),No,14700000.0,,Speed Dribbler (AI),80.0,75.0,60.0,71.0,33.0,62.0,62,75,73,63,74,70,54,55,47,74,77,82,67,69,71,85,74,64,67,68,42,32,74,64,74,69.0,24,31,27,10,14,11,8,15,,74+2,74+2,74+2,71,72,72,72,71,69+2,69+2,69+2,69+2,62+2,62+2,62+2,69+2,53+2,49+2,49+2,49+2,53+2,51+2,46+2,46+2,46+2,51+2,18+2
266866,/player/266866/ederson-jose-dos-santos/230002,23.0,2.0,2022-09-26,Éderson,Éderson José dos Santos Lourenço da Silva,CM,74,80,6500000.0,32000.0,22,1999-07-07,183,86,39.0,Atalanta,31.0,Serie A,1.0,SUB,13.0,,2022-07-06,2026.0,54,Brazil,,,,Right,3,3,1,Medium/High,Normal (170-185),No,12400000.0,,Outside Foot Shot,70.0,63.0,71.0,75.0,65.0,70.0,62,59,62,77,44,76,65,49,74,77,72,68,69,70,70,70,59,74,68,67,73,69,71,75,57,75.0,58,70,64,14,10,12,13,13,,68+2,68+2,68+2,71,72,72,72,71,73+2,73+2,73+2,72+2,74+2,74+2,74+2,72+2,69+2,71+2,71+2,71+2,69+2,68+2,67+2,67+2,67+2,68+2,19+2
220715,/player/220715/ezequiel-ponce/230002,23.0,2.0,2022-09-26,E. Ponce,Ezequiel Ponce Martínez,ST,74,79,6500000.0,19000.0,25,1997-03-29,180,80,468.0,Elche,53.0,La Liga 2,1.0,SUB,19.0,,2022-06-03,2026.0,52,Argentina,,,,Right,3,3,1,High/Medium,Stocky (170-185),No,14800000.0,,Flair,76.0,73.0,61.0,74.0,37.0,69.0,59,75,75,65,67,74,68,61,50,73,77,75,74,73,76,76,79,70,74,68,55,29,75,61,68,70.0,39,30,28,12,16,7,7,6,,74+2,74+2,74+2,71,72,72,72,71,70+2,70+2,70+2,69+2,63+2,63+2,63+2,69+2,54+2,51+2,51+2,51+2,54+2,52+2,50+2,50+2,50+2,52+2,17+2
224389,/player/224389/jordan-larsson/230002,23.0,2.0,2022-09-26,J. Larsson,Carl Henrik Jordan Larsson,"ST, CF",74,79,6500000.0,22000.0,25,1997-06-20,175,68,34.0,Schalke 04,19.0,2. Bundesliga,1.0,RM,7.0,,2022-08-05,2025.0,46,Sweden,,,,Left,3,3,1,High/High,Lean (170-185),No,12200000.0,,"Finesse Shot, Flair, Long Shot Taker (AI), Speed Dribbler (AI)",82.0,73.0,73.0,77.0,29.0,68.0,66,72,64,78,73,78,75,73,69,76,86,79,82,73,84,75,72,75,65,77,66,38,73,74,65,67.0,28,15,16,16,7,13,12,12,,74+2,74+2,74+2,76,76,76,76,76,76+2,76+2,76+2,75+2,70+2,70+2,70+2,75+2,56+2,54+2,54+2,54+2,56+2,52+2,45+2,45+2,45+2,52+2,19+2
228616,/player/228616/dimitry-bertaud/230002,23.0,2.0,2022-09-26,D. Bertaud,Dimitry Bertaud,GK,74,79,5000000.0,13000.0,24,1998-06-06,180,85,70.0,Montpellier,16.0,Ligue 1,1.0,RES,16.0,,2017-07-01,2025.0,18,France,,,,Right,3,1,1,Medium/Medium,Stocky (170-185),No,9900000.0,,,,,,,,,14,15,19,38,19,18,20,14,33,25,52,55,35,67,61,55,65,42,65,19,30,25,12,25,18,48.0,14,17,21,74,69,73,73,77,53.0,32+2,32+2,32+2,29,30,30,30,29,30+2,30+2,30+2,31+2,31+2,31+2,31+2,31+2,31+2,31+2,31+2,31+2,31+2,31+2,30+2,30+2,30+2,31+2,73+2
228635,/player/228635/borja-mayoral-moya/230002,23.0,2.0,2022-09-26,Borja Mayoral,Borja Mayoral Moya,ST,74,79,6500000.0,24000.0,25,1997-04-05,182,74,1860.0,Getafe,53.0,La Liga,1.0,RS,19.0,,2022-08-01,2027.0,45,Spain,,,,Right,4,3,2,Medium/Medium,Normal (170-185),Yes,14100000.0,,Outside Foot Shot,66.0,74.0,67.0,74.0,38.0,66.0,60,75,73,74,71,73,63,62,65,76,65,66,73,74,72,76,85,63,72,70,48,37,80,67,72,78.0,40,29,24,12,9,8,15,7,,74+2,74+2,74+2,72,74,74,74,72,73+2,73+2,73+2,71+2,68+2,68+2,68+2,71+2,55+2,55+2,55+2,55+2,55+2,52+2,50+2,50+2,50+2,52+2,18+2
232132,/player/232132/joaquin-fernandez-moreno/230002,23.0,2.0,2022-09-26,Joaquín,Joaquín Fernández Moreno,"CB, CDM",74,79,5500000.0,18000.0,26,1996-05-31,190,73,462.0,Real Valladolid,53.0,La Liga 2,1.0,RCB,24.0,,2018-08-31,2023.0,45,Spain,,,,Right,3,2,1,Medium/High,Unique,Yes,12000000.0,,"Injury Prone, Dives Into Tackles (AI), Power Header",64.0,45.0,60.0,55.0,74.0,80.0,46,44,72,70,39,49,46,40,62,63,61,67,47,73,32,56,85,72,84,37,78,76,48,65,47,73.0,74,73,71,9,12,13,14,14,,58+2,58+2,58+2,56,58,58,58,56,59+2,59+2,59+2,59+2,64+2,64+2,64+2,59+2,67+2,71+2,71+2,71+2,67+2,69+2,74+2,74+2,74+2,69+2,19+2
234843,/player/234843/maxim-leitsch/230002,23.0,2.0,2022-09-26,M. Leitsch,Maxim Leitsch,CB,74,79,6000000.0,19000.0,24,1998-05-16,189,83,169.0,FSV Mainz 05,19.0,Bundesliga,1.0,LCB,5.0,,2022-07-01,2026.0,21,Germany,,,,Left,2,2,1,Medium/High,Normal (185+),No,10700000.0,,Injury Prone,82.0,37.0,57.0,58.0,76.0,71.0,59,29,71,69,30,57,44,35,61,54,84,81,61,74,61,56,68,69,74,35,67,76,44,40,39,69.0,75,78,77,12,14,14,7,12,,55+2,55+2,55+2,57,55,55,55,57,55+2,55+2,55+2,60+2,59+2,59+2,59+2,60+2,71+2,69+2,69+2,69+2,71+2,73+2,74+2,74+2,74+2,73+2,18+2
235432,/player/235432/marshall-munetsi/230002,23.0,2.0,2022-09-26,M. Munetsi,Marshall Nyasha Munetsi,"CDM, CM, CB",74,79,5500000.0,19000.0,26,1996-06-22,188,83,379.0,Stade de Reims,16.0,Ligue 1,1.0,LCM,15.0,,2019-06-11,2026.0,148,Zimbabwe,,,,Right,3,2,1,Medium/Medium,Normal (185+),No,11400000.0,,Leadership,58.0,59.0,65.0,69.0,71.0,77.0,55,58,68,74,37,70,57,38,71,74,65,53,55,71,50,73,63,80,80,56,69,71,65,65,41,68.0,70,74,72,13,10,7,8,11,,66+2,66+2,66+2,65,67,67,67,65,68+2,68+2,68+2,67+2,71+2,71+2,71+2,67+2,69+2,73+2,73+2,73+2,69+2,69+2,72+2,72+2,72+2,69+2,17+2
235866,/player/235866/christian-kouame/230002,23.0,2.0,2022-09-26,C. Kouamé,Christian Michael Kouamé Kouakou,ST,74,79,6500000.0,39000.0,24,1997-12-06,185,70,110374.0,Fiorentina,31.0,Serie A,1.0,SUB,99.0,,2020-09-01,2024.0,108,Côte d'Ivoire,,,,Right,4,3,1,High/High,Lean (185+),No,11500000.0,,,83.0,71.0,63.0,74.0,39.0,73.0,58,74,74,69,66,75,52,45,58,73,78,87,77,71,68,73,85,76,71,66,71,36,76,68,61,68.0,34,38,32,15,13,6,7,14,,74+2,74+2,74+2,73,74,74,74,73,72+2,72+2,72+2,72+2,66+2,66+2,66+2,72+2,58+2,56+2,56+2,56+2,58+2,56+2,53+2,53+2,53+2,56+2,18+2
242958,/player/242958/paul-jaeckel/230002,23.0,2.0,2022-09-26,P. Jaeckel,Paul Jaeckel,"CB, CDM",74,79,6000000.0,20000.0,23,1998-07-22,186,83,1831.0,FC Union Berlin,19.0,Bundesliga,1.0,RCB,3.0,,2021-07-01,2025.0,21,Germany,,,,Right,3,2,1,Medium/High,Normal (185+),No,11300000.0,,,73.0,33.0,52.0,51.0,76.0,73.0,35,25,70,63,33,39,31,37,58,61,67,78,62,68,58,47,59,69,76,36,76,77,32,53,44,62.0,76,78,75,11,12,6,12,15,,50+2,50+2,50+2,50,50,50,50,50,52+2,52+2,52+2,52+2,58+2,58+2,58+2,52+2,66+2,69+2,69+2,69+2,66+2,69+2,74+2,74+2,74+2,69+2,18+2
243449,/player/243449/lucas-perrin/230002,23.0,2.0,2022-09-26,L. Perrin,Lucas Perrin,CB,74,79,6000000.0,18000.0,23,1998-11-19,188,81,76.0,Strasbourg,16.0,Ligue 1,1.0,LCB,5.0,,2022-07-01,2025.0,18,France,,,,Right,2,2,1,Medium/Medium,Lean (185+),Yes,11900000.0,,,51.0,35.0,55.0,59.0,76.0,71.0,42,28,77,72,18,57,42,30,62,68,49,52,41,71,52,59,70,70,73,30,67,75,23,43,46,63.0,74,77,76,9,13,13,13,8,,51+2,51+2,51+2,50,51,51,51,50,53+2,53+2,53+2,54+2,60+2,60+2,60+2,54+2,66+2,70+2,70+2,70+2,66+2,68+2,74+2,74+2,74+2,68+2,17+2
243593,/player/243593/armand-lauriente/230002,23.0,2.0,2022-09-26,A. Laurienté,Armand Laurienté,"RM, RW, ST",74,79,6500000.0,24000.0,23,1998-12-04,177,79,111974.0,Sassuolo,31.0,Serie A,1.0,RW,45.0,,2022-09-01,2024.0,18,France,,,,Right,3,4,1,Medium/Medium,Normal (170-185),No,11500000.0,,"Long Shot Taker (AI), Speed Dribbler (AI)",77.0,73.0,71.0,77.0,35.0,44.0,75,69,45,70,75,79,81,83,62,76,76,77,72,66,88,81,55,61,33,80,47,27,72,71,56,69.0,28,40,43,13,13,8,14,15,,69+2,69+2,69+2,74,73,73,73,74,73+2,73+2,73+2,73+2,67+2,67+2,67+2,73+2,57+2,52+2,52+2,52+2,57+2,54+2,43+2,43+2,43+2,54+2,19+2
244456,/player/244456/martin-erlic/230002,23.0,2.0,2022-09-26,M. Erlić,Martin Erlić,CB,74,79,6000000.0,21000.0,24,1998-01-24,193,88,111974.0,Sassuolo,31.0,Serie A,1.0,RCB,28.0,,2021-08-31,2026.0,10,Croatia,,,,Right,2,2,1,Low/Medium,Normal (185+),No,10700000.0,,Power Header,64.0,34.0,49.0,52.0,74.0,73.0,31,29,75,68,33,49,32,28,62,57,55,72,41,73,45,55,60,54,82,21,78,71,31,33,49,66.0,72,77,75,9,9,7,13,8,,52+2,52+2,52+2,48,49,49,49,48,49+2,49+2,49+2,51+2,55+2,55+2,55+2,51+2,63+2,68+2,68+2,68+2,63+2,66+2,74+2,74+2,74+2,66+2,17+2
211101,/player/211101/ruben-blanco-veiga/230002,23.0,2.0,2022-09-26,Rubén Blanco,Rubén Blanco Veiga,GK,74,78,4500000.0,15000.0,26,1995-07-25,189,80,219.0,Olympique de Marseille,16.0,Ligue 1,1.0,SUB,36.0,Celta de Vigo,,2023.0,45,Spain,,,,Right,3,1,1,Medium/Medium,Lean (185+),Yes,,,"Injury Prone, Comes For Crosses",,,,,,,18,18,15,35,19,17,18,13,29,10,54,52,52,66,57,55,62,44,35,15,22,22,11,37,22,57.0,25,11,11,79,72,73,70,74,53.0,28+2,28+2,28+2,28,28,28,28,28,29+2,29+2,29+2,29+2,28+2,28+2,28+2,29+2,29+2,27+2,27+2,27+2,29+2,28+2,24+2,24+2,24+2,28+2,73+2
224294,/player/224294/lewis-cook/230002,23.0,2.0,2022-09-26,L. Cook,Lewis Cook,"CM, CDM",74,78,6000000.0,37000.0,25,1997-02-03,175,71,1943.0,AFC Bournemouth,13.0,Premier League,1.0,LDM,4.0,,2016-07-08,2025.0,14,England,,,,Right,4,3,1,Medium/Medium,Normal (170-185),Yes,12500000.0,,"Injury Prone, Long Passer (AI)",60.0,63.0,74.0,77.0,66.0,66.0,70,61,50,77,57,77,71,65,77,78,66,55,75,73,83,66,68,68,61,65,77,69,65,74,61,73.0,64,72,68,6,15,12,15,13,,65+2,65+2,65+2,71,70,70,70,71,72+2,72+2,72+2,71+2,74+2,74+2,74+2,71+2,70+2,72+2,72+2,72+2,70+2,68+2,67+2,67+2,67+2,68+2,19+2
231235,/player/231235/kelvin-amian/230002,23.0,2.0,2022-09-26,K. Amian,Kelvin Amian Adou,"RWB, RM, RB",74,78,5500000.0,13000.0,24,1998-02-08,180,78,110741.0,Spezia,31.0,Serie B,1.0,SUB,27.0,,2021-07-22,2026.0,18,France,,,,Right,3,2,1,High/Medium,Normal (170-185),No,10300000.0,,,78.0,48.0,62.0,67.0,71.0,79.0,65,43,66,67,46,65,69,39,60,68,77,79,71,69,76,72,79,84,79,35,72,72,64,55,42,69.0,72,72,72,7,8,14,14,11,,63+2,63+2,63+2,64,63,63,63,64,62+2,62+2,62+2,66+2,64+2,64+2,64+2,66+2,72+2,70+2,70+2,70+2,72+2,72+2,72+2,72+2,72+2,72+2,17+2
231485,/player/231485/axel-tuanzebe/230002,23.0,2.0,2022-09-26,A. Tuanzebe,Axel Tuanzebe,CB,74,78,5500000.0,60000.0,24,1997-11-14,185,75,11.0,Manchester United,13.0,Premier League,1.0,RES,38.0,,2015-10-31,2023.0,14,England,,,,Right,3,3,1,Medium/Medium,Normal (185+),Yes,10900000.0,,Injury Prone,81.0,36.0,63.0,68.0,73.0,72.0,52,26,71,75,41,66,45,37,70,70,74,87,66,74,66,53,74,63,75,34,76,73,52,61,50,77.0,73,75,73,5,8,5,13,12,,58+2,58+2,58+2,62,61,61,61,62,63+2,63+2,63+2,65+2,66+2,66+2,66+2,65+2,70+2,72+2,72+2,72+2,70+2,71+2,74+2,74+2,74+2,71+2,16+2
231826,/player/231826/yann-karamoh/230002,23.0,2.0,2022-09-26,Y. Karamoh,Yann Dorgelès Isaac Karamoh,"LW, LM",74,78,6000000.0,33000.0,23,1998-07-08,185,77,54.0,Torino,31.0,Serie A,1.0,SUB,7.0,,2022-09-01,2023.0,18,France,,,,Right,4,4,1,High/Medium,Normal (185+),No,11300000.0,,"Long Shot Taker (AI), Speed Dribbler (AI)",78.0,68.0,69.0,77.0,31.0,60.0,69,68,65,72,66,80,67,51,65,79,80,77,72,68,65,69,67,67,60,69,50,29,72,71,65,73.0,23,31,26,14,10,10,8,12,,71+2,71+2,71+2,74,74,74,74,74,73+2,73+2,73+2,73+2,67+2,67+2,67+2,73+2,55+2,52+2,52+2,52+2,55+2,52+2,45+2,45+2,45+2,52+2,17+2
232244,/player/232244/santiago-ascacibar/230002,23.0,2.0,2022-09-26,S. Ascacíbar,Santiago Lionel Ascacíbar,"CDM, CM",74,78,5500000.0,22000.0,25,1997-02-25,168,70,111434.0,Cremonese,31.0,Serie B,1.0,SUB,8.0,Hertha BSC,,2023.0,52,Argentina,,,,Right,3,2,1,Medium/High,Normal (170-),Yes,,,Dives Into Tackles (AI),69.0,47.0,61.0,69.0,74.0,72.0,51,39,47,69,47,65,47,41,65,67,74,64,81,73,88,53,83,85,57,64,90,79,31,61,48,71.0,76,78,77,6,10,5,14,9,,53+2,53+2,53+2,60,58,58,58,60,62+2,62+2,62+2,62+2,66+2,66+2,66+2,62+2,72+2,73+2,73+2,73+2,72+2,72+2,72+2,72+2,72+2,72+2,16+2
237560,/player/237560/moussa-djenepo/230002,23.0,2.0,2022-09-26,M. Djenepo,Moussa Djenepo,"LM, LWB, LB",74,78,6000000.0,37000.0,24,1998-06-15,177,65,17.0,Southampton,13.0,Championship,1.0,LB,19.0,,2019-07-01,2023.0,126,Mali,,,,Right,3,3,1,High/Medium,Lean (170-185),Yes,11900000.0,,"Flair, Speed Dribbler (AI), Technical Dribbler (AI)",79.0,66.0,67.0,79.0,36.0,65.0,69,67,57,67,57,83,65,59,59,73,81,78,89,69,82,62,86,69,62,68,64,33,72,71,60,64.0,32,37,31,12,9,9,14,10,,69+2,69+2,69+2,74,72,72,72,74,72+2,72+2,72+2,73+2,66+2,66+2,66+2,73+2,57+2,54+2,54+2,54+2,57+2,54+2,48+2,48+2,48+2,54+2,17+2
237595,/player/237595/marco-friedl/230002,23.0,2.0,2022-09-26,M. Friedl,Marco Friedl,CB,74,78,5500000.0,17000.0,24,1998-03-16,187,82,38.0,Werder Bremen,19.0,Bundesliga,1.0,LCB,32.0,,2019-05-29,2025.0,4,Austria,1322.0,SUB,22.0,Left,2,2,1,Medium/Medium,Normal (185+),Yes,10300000.0,,Long Passer (AI),67.0,42.0,59.0,67.0,75.0,75.0,63,37,66,65,47,64,45,42,67,71,67,67,65,73,62,48,66,70,77,44,78,73,56,47,45,65.0,75,79,74,11,15,6,6,7,,58+2,58+2,58+2,61,59,59,59,61,60+2,60+2,60+2,63+2,64+2,64+2,64+2,63+2,70+2,71+2,71+2,71+2,70+2,71+2,74+2,74+2,74+2,71+2,17+2
238370,/player/238370/marin-pongracic/230002,23.0,2.0,2022-09-26,M. Pongračić,Marin Pongračić,CB,74,78,5500000.0,28000.0,24,1997-09-11,193,97,347.0,Lecce,31.0,Serie A,1.0,RCB,5.0,VfL Wolfsburg,,2023.0,10,Croatia,,,,Right,3,2,1,Medium/Medium,Normal (185+),No,,,Long Passer (AI),68.0,26.0,52.0,63.0,74.0,76.0,27,21,76,67,25,63,31,25,63,64,66,69,63,70,53,40,77,55,85,22,77,71,28,54,30,65.0,70,77,76,6,6,14,8,5,,50+2,50+2,50+2,52,52,52,52,52,55+2,55+2,55+2,55+2,59+2,59+2,59+2,55+2,63+2,69+2,69+2,69+2,63+2,66+2,74+2,74+2,74+2,66+2,14+2
239356,/player/239356/azor-matusiwa/230002,23.0,2.0,2022-09-26,A. Matusiwa,Azor Matusiwa,"CDM, CM",74,78,5500000.0,16000.0,24,1998-04-28,173,72,379.0,Stade de Reims,16.0,Ligue 1,1.0,RCM,21.0,,2021-08-31,2026.0,34,Netherlands,,,,Right,3,2,1,Medium/High,Normal (170-185),No,11400000.0,,"Dives Into Tackles (AI), Long Passer (AI)",56.0,47.0,59.0,69.0,73.0,80.0,46,38,58,69,42,66,54,41,67,68,61,51,74,73,78,60,85,82,76,54,84,78,55,52,50,69.0,72,76,72,6,9,13,11,12,,58+2,58+2,58+2,59,60,60,60,59,61+2,61+2,61+2,61+2,66+2,66+2,66+2,61+2,68+2,73+2,73+2,73+2,68+2,69+2,73+2,73+2,73+2,69+2,17+2
239550,/player/239550/andreaw-gravillon/230002,23.0,2.0,2022-09-26,A. Gravillon,Andreaw Gravillon,"CB, RB",74,78,5500000.0,16000.0,24,1998-02-08,185,80,379.0,Stade de Reims,16.0,Ligue 1,1.0,RCB,6.0,,2021-12-26,2025.0,18,France,,,,Right,3,2,1,Medium/Medium,Normal (185+),No,11400000.0,,Dives Into Tackles (AI),59.0,42.0,48.0,55.0,74.0,77.0,41,36,77,62,42,50,36,36,51,62,57,61,54,68,46,59,77,61,86,44,74,72,24,36,42,65.0,72,75,74,11,14,13,13,6,,53+2,53+2,53+2,50,50,50,50,50,50+2,50+2,50+2,51+2,54+2,54+2,54+2,51+2,63+2,66+2,66+2,66+2,63+2,66+2,74+2,74+2,74+2,66+2,17+2
